"","Group.1","gridID","year","spring_delta_anpp","summer_delta_anpp","spring_delta_ndvi","summer_delta_ndvi","spring_z_anpp","summer_z_anpp","spring_z_ndvi","summer_z_ndvi","lon","lat","pr_cat","quantiley","quant"
"5422",60038,60038,2010,9.52381e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,-9.52381e-05,-110.4575483,36.32622116,NA,0.24,3
"5423",60039,60039,2010,0,0,4.7619e-05,4.7619e-05,0.0001428571,-4.7619e-05,0,9.52381e-05,-110.3464102,36.33969939,NA,0.5,5
"5424",60040,60040,2010,4.7619e-05,4.7619e-05,-9.52381e-05,4.7619e-05,0.0001428571,4.7619e-05,-9.52381e-05,4.7619e-05,-110.2352326,36.35307426,NA,0.07,1
"5425",60041,60041,2010,0,4.7619e-05,0,4.7619e-05,0,4.7619e-05,4.7619e-05,-9.52381e-05,-110.1240156,36.36634573,NA,0.76,7
"5426",60042,60042,2010,-4.7619e-05,-4.7619e-05,4.7619e-05,-4.7619e-05,0,-4.7619e-05,-4.7619e-05,-4.7619e-05,-110.0127597,36.37951374,NA,0.24,3
"5427",60043,60043,2010,-9.52381e-05,4.7619e-05,-4.7619e-05,0,-4.7619e-05,0,-9.52381e-05,-4.7619e-05,-109.9014651,36.39257824,NA,0.07,1
"5428",60044,60044,2010,0,4.7619e-05,9.52381e-05,-4.7619e-05,-9.52381e-05,4.7619e-05,9.52381e-05,0,-109.7901321,36.40553919,NA,0.92,8
"5429",60045,60045,2010,4.7619e-05,0,0,4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,-4.7619e-05,-109.6787609,36.41839652,NA,0.24,3
"5430",60046,60046,2010,-4.7619e-05,4.7619e-05,-4.7619e-05,0,9.52381e-05,9.52381e-05,-4.7619e-05,0,-109.5673519,36.4311502,NA,0.24,3
"5431",60047,60047,2010,0,9.52381e-05,4.7619e-05,-9.52381e-05,0,-4.7619e-05,0.0001428571,0.0001428571,-109.4559053,36.44380017,NA,0.98,8
"5432",60048,60048,2010,4.7619e-05,4.7619e-05,0,0,-4.7619e-05,0,-9.52381e-05,0,-109.3444215,36.45634638,NA,0.07,1
"5433",60049,60049,2010,9.52381e-05,-4.7619e-05,4.7619e-05,4.7619e-05,-4.7619e-05,0,-9.52381e-05,4.7619e-05,-109.2329006,36.46878879,NA,0.07,1
"5434",60050,60050,2010,0,4.7619e-05,0,0,0.0001428571,4.7619e-05,4.7619e-05,4.7619e-05,-109.1213431,36.48112734,NA,0.76,7
"5435",60051,60051,2010,9.52381e-05,0,-4.7619e-05,-9.52381e-05,0,0,4.7619e-05,4.7619e-05,-109.0097492,36.49336199,NA,0.76,7
"5436",60052,60052,2010,0,0,0,-4.7619e-05,4.7619e-05,4.7619e-05,0,0,-108.8981191,36.50549268,NA,0.5,5
"5437",60053,60053,2010,4.7619e-05,4.7619e-05,-9.52381e-05,-4.7619e-05,-9.52381e-05,0.0001428571,-4.7619e-05,4.7619e-05,-108.7864532,36.51751938,NA,0.24,3
"5438",60054,60054,2010,4.7619e-05,-4.7619e-05,0,9.52381e-05,0,-9.52381e-05,0,-4.7619e-05,-108.6747518,36.52944203,NA,0.5,5
"5439",60055,60055,2010,4.7619e-05,-9.52381e-05,9.52381e-05,9.52381e-05,-9.52381e-05,0,-4.7619e-05,0,-108.5630152,36.5412606,NA,0.24,3
"5440",60056,60056,2010,-9.52381e-05,0,0,-0.0001428571,0,0,-4.7619e-05,0,-108.4512436,36.55297502,NA,0.24,3
"5441",60057,60057,2010,-4.7619e-05,0,-4.7619e-05,4.7619e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,-108.3394373,36.56458526,NA,0.76,7
"5442",60058,60058,2010,0,0,9.52381e-05,4.7619e-05,0,0,4.7619e-05,-4.7619e-05,-108.2275967,36.57609127,NA,0.76,7
"5443",60059,60059,2010,4.7619e-05,0,4.7619e-05,0,-9.52381e-05,0,0,9.52381e-05,-108.115722,36.587493,NA,0.5,5
"5444",60060,60060,2010,0.0001428571,4.7619e-05,4.7619e-05,9.52381e-05,0,0,-9.52381e-05,0,-108.0038135,36.59879041,NA,0.07,1
"5445",60061,60061,2010,4.7619e-05,-9.52381e-05,0,-4.7619e-05,0,-4.7619e-05,-4.7619e-05,4.7619e-05,-107.8918716,36.60998346,NA,0.24,3
"5446",60062,60062,2010,9.52381e-05,-9.52381e-05,9.52381e-05,4.7619e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,-107.7798965,36.62107209,NA,0.76,7
"5447",60063,60063,2010,-4.7619e-05,0,-4.7619e-05,4.7619e-05,4.7619e-05,0,0,-9.52381e-05,-107.6678885,36.63205628,NA,0.5,5
"5448",60064,60064,2010,0,9.52381e-05,0,-9.52381e-05,9.52381e-05,-4.7619e-05,9.52381e-05,0,-107.5558479,36.64293597,NA,0.92,8
"5449",60065,60065,2010,0,-4.7619e-05,-4.7619e-05,-4.7619e-05,4.7619e-05,0,-4.7619e-05,4.7619e-05,-107.443775,36.65371111,NA,0.24,3
"5450",60066,60066,2010,-9.52381e-05,-9.52381e-05,-9.52381e-05,-4.7619e-05,-9.52381e-05,4.7619e-05,4.7619e-05,4.7619e-05,-107.3316701,36.66438168,NA,0.76,7
"5451",60067,60067,2010,0,0,-9.52381e-05,-9.52381e-05,-9.52381e-05,0,-0.0001428571,0,-107.2195335,36.67494762,NA,0.01,1
"5452",60068,60068,2010,0,9.52381e-05,0.0001428571,4.7619e-05,4.7619e-05,-4.7619e-05,-9.52381e-05,4.7619e-05,-107.1073655,36.6854089,NA,0.07,1
"5453",60069,60069,2010,0,-9.52381e-05,0,-9.52381e-05,4.7619e-05,4.7619e-05,0,-4.7619e-05,-106.9951664,36.69576546,NA,0.5,5
"5454",60070,60070,2010,0,0,0,4.7619e-05,-0.0001428571,4.7619e-05,9.52381e-05,-0.0001428571,-106.8829365,36.70601728,NA,0.92,8
"5455",60071,60071,2010,0.0001428571,4.7619e-05,9.52381e-05,-4.7619e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,-106.7706762,36.7161643,NA,0.76,7
"5456",60072,60072,2010,-4.7619e-05,0.0001904762,9.52381e-05,4.7619e-05,4.7619e-05,0,-9.52381e-05,-9.52381e-05,-106.6583856,36.7262065,NA,0.07,1
"5457",60073,60073,2010,0,4.7619e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,4.7619e-05,0,-106.5460651,36.73614382,NA,0.76,7
"5458",60074,60074,2010,0,9.52381e-05,4.7619e-05,-9.52381e-05,0,9.52381e-05,4.7619e-05,0,-106.433715,36.74597623,NA,0.76,7
"5459",60075,60075,2010,-4.7619e-05,-9.52381e-05,0,0,0.0001428571,0,-9.52381e-05,-9.52381e-05,-106.3213357,36.75570369,NA,0.07,1
"5460",60076,60076,2010,-9.52381e-05,0,-0.0001428571,0,4.7619e-05,0,0,0,-106.2089274,36.76532616,NA,0.5,5
"5461",60077,60077,2010,0,-4.7619e-05,0,4.7619e-05,0,0,0,-4.7619e-05,-106.0964903,36.77484361,NA,0.5,5
"5462",60078,60078,2010,-9.52381e-05,4.7619e-05,9.52381e-05,0,4.7619e-05,-9.52381e-05,4.7619e-05,-9.52381e-05,-105.9840249,36.78425599,NA,0.76,7
"5463",60079,60079,2010,4.7619e-05,4.7619e-05,-9.52381e-05,0,0,9.52381e-05,0,4.7619e-05,-105.8715314,36.79356326,NA,0.5,5
"5464",60080,60080,2010,0,0,0,4.7619e-05,-9.52381e-05,-0.0001428571,0,9.52381e-05,-105.7590102,36.8027654,NA,0.5,5
"5465",60081,60081,2010,0,-4.7619e-05,9.52381e-05,0,9.52381e-05,-9.52381e-05,0,-4.7619e-05,-105.6464615,36.81186235,NA,0.5,5
"5466",60082,60082,2010,0.0001428571,0,0,0,4.7619e-05,9.52381e-05,-4.7619e-05,-4.7619e-05,-105.5338856,36.82085409,NA,0.24,3
"5467",60083,60083,2010,9.52381e-05,4.7619e-05,4.7619e-05,4.7619e-05,4.7619e-05,-4.7619e-05,4.7619e-05,-9.52381e-05,-105.4212829,36.82974058,NA,0.76,7
"5468",60084,60084,2010,0,-4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,4.7619e-05,-9.52381e-05,0,-105.3086536,36.83852179,NA,0.07,1
"5469",60085,60085,2010,-9.52381e-05,4.7619e-05,4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,0,0,-105.1959981,36.84719767,NA,0.5,5
"5470",60086,60086,2010,-4.7619e-05,-0.0001428571,4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,-4.7619e-05,0,-105.0833166,36.85576819,NA,0.24,3
"5471",60087,60087,2010,-9.52381e-05,4.7619e-05,-4.7619e-05,4.7619e-05,0,9.52381e-05,4.7619e-05,0,-104.9706095,36.86423332,NA,0.76,7
"5472",60088,60088,2010,-4.7619e-05,-9.52381e-05,-4.7619e-05,4.7619e-05,-4.7619e-05,0.0001428571,4.7619e-05,-9.52381e-05,-104.8578771,36.87259303,NA,0.76,7
"5473",60089,60089,2010,-4.7619e-05,0,-0.0001428571,0,4.7619e-05,-4.7619e-05,4.7619e-05,0,-104.7451198,36.88084727,NA,0.76,7
"5474",60090,60090,2010,0,0,0,-9.52381e-05,0,-4.7619e-05,4.7619e-05,0,-104.6323377,36.88899602,NA,0.76,7
"5475",60091,60091,2010,9.52381e-05,0,4.7619e-05,4.7619e-05,0,-4.7619e-05,-4.7619e-05,0.0001428571,-104.5195312,36.89703925,NA,0.24,3
"5476",60092,60092,2010,0,0,0,-4.7619e-05,-4.7619e-05,0,4.7619e-05,0,-104.4067006,36.90497692,NA,0.76,7
"5477",60093,60093,2010,9.52381e-05,-4.7619e-05,0,-4.7619e-05,4.7619e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,-104.2938463,36.91280899,NA,0.24,3
"5478",60094,60094,2010,4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,0,-4.7619e-05,0,0,-104.1809685,36.92053544,NA,0.5,5
"5479",60095,60095,2010,4.7619e-05,4.7619e-05,-9.52381e-05,0,0,0,-4.7619e-05,-9.52381e-05,-104.0680676,36.92815624,NA,0.24,3
"5480",60096,60096,2010,0,-4.7619e-05,4.7619e-05,0,0,0,0,0,-103.9551438,36.93567135,NA,0.5,5
"5481",60097,60097,2010,-4.7619e-05,0,4.7619e-05,4.7619e-05,4.7619e-05,0,0,0,-103.8421975,36.94308075,NA,0.5,5
"5482",60098,60098,2010,-4.7619e-05,0,4.7619e-05,4.7619e-05,-9.52381e-05,4.7619e-05,4.7619e-05,0,-103.729229,36.9503844,NA,0.76,7
"5483",60099,60099,2010,0,0,0,4.7619e-05,9.52381e-05,-4.7619e-05,0,9.52381e-05,-103.6162386,36.95758227,NA,0.5,5
"5484",60100,60100,2010,0,-4.7619e-05,-4.7619e-05,-4.7619e-05,4.7619e-05,-4.7619e-05,9.52381e-05,-4.7619e-05,-103.5032266,36.96467434,NA,0.92,8
"5485",60101,60101,2010,-9.52381e-05,-0.0001428571,-0.0001428571,-4.7619e-05,-9.52381e-05,0,0,-9.52381e-05,-103.3901934,36.97166057,NA,0.5,5
"5486",60102,60102,2010,0,4.7619e-05,9.52381e-05,-4.7619e-05,4.7619e-05,-9.52381e-05,-4.7619e-05,0,-103.2771392,36.97854094,NA,0.24,3
"5487",60103,60103,2010,-4.7619e-05,4.7619e-05,4.7619e-05,0,0,-4.7619e-05,0,-9.52381e-05,-103.1640644,36.98531542,NA,0.5,5
"5488",60104,60104,2010,-9.52381e-05,-4.7619e-05,-4.7619e-05,4.7619e-05,9.52381e-05,0.0001428571,4.7619e-05,-9.52381e-05,-103.0509692,36.99198398,NA,0.76,7
"5489",60461,60461,2010,-4.7619e-05,0,9.52381e-05,4.7619e-05,4.7619e-05,4.7619e-05,-4.7619e-05,4.7619e-05,-114.670526,35.82560387,NA,0.24,3
"5490",60462,60462,2010,-9.52381e-05,-4.7619e-05,0,-4.7619e-05,9.52381e-05,-4.7619e-05,0,4.7619e-05,-114.5609733,35.84298697,NA,0.5,5
"5491",60463,60463,2010,0,0,-9.52381e-05,9.52381e-05,0.0001428571,-4.7619e-05,9.52381e-05,0,-114.4513705,35.86026881,NA,0.92,8
"5492",60464,60464,2010,9.52381e-05,4.7619e-05,-4.7619e-05,-9.52381e-05,0,0,-4.7619e-05,-4.7619e-05,-114.341718,35.87744934,NA,0.24,3
"5493",60465,60465,2010,9.52381e-05,-4.7619e-05,0,4.7619e-05,9.52381e-05,-4.7619e-05,4.7619e-05,0,-114.2320161,35.89452848,NA,0.76,7
"5494",60466,60466,2010,0,0.0001428571,0,9.52381e-05,0,9.52381e-05,-4.7619e-05,-9.52381e-05,-114.1222649,35.91150619,NA,0.24,3
"5495",60467,60467,2010,9.52381e-05,4.7619e-05,9.52381e-05,0,0,-4.7619e-05,4.7619e-05,4.7619e-05,-114.0124647,35.92838238,NA,0.76,7
"5496",60468,60468,2010,-4.7619e-05,0,9.52381e-05,-4.7619e-05,0,4.7619e-05,-4.7619e-05,4.7619e-05,-113.9026159,35.94515701,NA,0.24,3
"5497",60469,60469,2010,4.7619e-05,0,9.52381e-05,4.7619e-05,9.52381e-05,4.7619e-05,-4.7619e-05,0.0001428571,-113.7927186,35.96183001,NA,0.24,3
"5498",60470,60470,2010,-4.7619e-05,4.7619e-05,-4.7619e-05,0,-4.7619e-05,4.7619e-05,-4.7619e-05,9.52381e-05,-113.6827732,35.97840131,NA,0.24,3
"5499",60471,60471,2010,0,9.52381e-05,-4.7619e-05,4.7619e-05,-9.52381e-05,0,9.52381e-05,9.52381e-05,-113.5727798,35.99487087,NA,0.92,8
"5500",60472,60472,2010,0,4.7619e-05,9.52381e-05,-9.52381e-05,0,0,4.7619e-05,9.52381e-05,-113.4627388,36.0112386,NA,0.76,7
"5501",60473,60473,2010,9.52381e-05,-4.7619e-05,0.0001428571,-9.52381e-05,4.7619e-05,-9.52381e-05,-9.52381e-05,4.7619e-05,-113.3526505,36.02750446,NA,0.07,1
"5502",60474,60474,2010,-4.7619e-05,4.7619e-05,4.7619e-05,0,-9.52381e-05,0,-0.0001428571,4.7619e-05,-113.242515,36.04366839,NA,0.01,1
"5503",60475,60475,2010,-4.7619e-05,0,0,-4.7619e-05,4.7619e-05,0,9.52381e-05,0,-113.1323326,36.05973031,NA,0.92,8
"5504",60476,60476,2010,9.52381e-05,-4.7619e-05,4.7619e-05,0,-0.0001428571,9.52381e-05,-4.7619e-05,-4.7619e-05,-113.0221037,36.07569018,NA,0.24,3
"5505",60477,60477,2010,4.7619e-05,4.7619e-05,-9.52381e-05,0,0,4.7619e-05,0,0,-112.9118284,36.09154794,NA,0.5,5
"5506",60478,60478,2010,-0.0001428571,0,0,-4.7619e-05,9.52381e-05,0,4.7619e-05,-4.7619e-05,-112.8015071,36.10730351,NA,0.76,7
"5507",60479,60479,2010,-4.7619e-05,0,-4.7619e-05,0,4.7619e-05,0,-9.52381e-05,9.52381e-05,-112.6911401,36.12295686,NA,0.07,1
"5508",60480,60480,2010,9.52381e-05,-4.7619e-05,9.52381e-05,-9.52381e-05,-9.52381e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,-112.5807275,36.1385079,NA,0.24,3
"5509",60481,60481,2010,9.52381e-05,4.7619e-05,9.52381e-05,9.52381e-05,4.7619e-05,0,0,-4.7619e-05,-112.4702696,36.15395659,NA,0.5,5
"5510",60482,60482,2010,9.52381e-05,4.7619e-05,4.7619e-05,-4.7619e-05,-4.7619e-05,0,-9.52381e-05,0,-112.3597668,36.16930288,NA,0.07,1
"5511",60483,60483,2010,-9.52381e-05,4.7619e-05,-4.7619e-05,-4.7619e-05,4.7619e-05,0,0,4.7619e-05,-112.2492193,36.18454669,NA,0.5,5
"5512",60484,60484,2010,0,0,-4.7619e-05,9.52381e-05,4.7619e-05,9.52381e-05,0,-0.0001904762,-112.1386274,36.19968797,NA,0.5,5
"5513",60485,60485,2010,-4.7619e-05,-9.52381e-05,-4.7619e-05,0,0,-4.7619e-05,4.7619e-05,-4.7619e-05,-112.0279913,36.21472668,NA,0.76,7
"5514",60486,60486,2010,4.7619e-05,0,9.52381e-05,4.7619e-05,-9.52381e-05,0,4.7619e-05,9.52381e-05,-111.9173114,36.22966274,NA,0.76,7
"5515",60487,60487,2010,0,0,-4.7619e-05,0,0,4.7619e-05,-4.7619e-05,-4.7619e-05,-111.8065878,36.2444961,NA,0.24,3
"5516",60488,60488,2010,-4.7619e-05,-4.7619e-05,0,-0.0001428571,4.7619e-05,9.52381e-05,-9.52381e-05,-4.7619e-05,-111.6958209,36.2592267,NA,0.07,1
"5517",60489,60489,2010,0,-4.7619e-05,0,4.7619e-05,-9.52381e-05,-4.7619e-05,4.7619e-05,4.7619e-05,-111.5850109,36.2738545,NA,0.76,7
"5518",60490,60490,2010,-4.7619e-05,-4.7619e-05,0,0,-4.7619e-05,-4.7619e-05,-4.7619e-05,9.52381e-05,-111.4741582,36.28837943,NA,0.24,3
"5519",60491,60491,2010,4.7619e-05,9.52381e-05,-4.7619e-05,-4.7619e-05,0,0,0,0,-111.363263,36.30280143,NA,0.5,5
"5520",60492,60492,2010,4.7619e-05,0,4.7619e-05,9.52381e-05,0.0001428571,0,4.7619e-05,-9.52381e-05,-111.2523255,36.31712046,NA,0.76,7
"5521",60493,60493,2010,4.7619e-05,9.52381e-05,0,-4.7619e-05,0,4.7619e-05,9.52381e-05,4.7619e-05,-111.1413461,36.33133646,NA,0.92,8
"5522",60494,60494,2010,9.52381e-05,9.52381e-05,0,-0.0001428571,0,-4.7619e-05,-9.52381e-05,0,-111.030325,36.34544937,NA,0.07,1
"5523",60495,60495,2010,4.7619e-05,9.52381e-05,0,0,0,4.7619e-05,9.52381e-05,0,-110.9192626,36.35945914,NA,0.92,8
"5524",60496,60496,2010,-4.7619e-05,-4.7619e-05,0,0,-0.0001428571,-4.7619e-05,9.52381e-05,-4.7619e-05,-110.808159,36.37336571,NA,0.92,8
"5525",60497,60497,2010,9.52381e-05,-4.7619e-05,0,-4.7619e-05,-9.52381e-05,0,-9.52381e-05,4.7619e-05,-110.6970146,36.38716904,NA,0.07,1
"5526",60498,60498,2010,-9.52381e-05,-4.7619e-05,4.7619e-05,0,4.7619e-05,4.7619e-05,9.52381e-05,0,-110.5858297,36.40086906,NA,0.92,8
"5527",60499,60499,2010,-4.7619e-05,-9.52381e-05,-9.52381e-05,0,-4.7619e-05,-9.52381e-05,0,-9.52381e-05,-110.4746045,36.41446573,NA,0.5,5
"5528",60500,60500,2010,4.7619e-05,4.7619e-05,-4.7619e-05,0,0,4.7619e-05,-9.52381e-05,0.0001428571,-110.3633393,36.42795899,NA,0.07,1
"5529",60501,60501,2010,9.52381e-05,-4.7619e-05,9.52381e-05,0,4.7619e-05,0,0.0001428571,9.52381e-05,-110.2520344,36.4413488,NA,0.98,8
"5530",60502,60502,2010,4.7619e-05,4.7619e-05,4.7619e-05,-9.52381e-05,0,-4.7619e-05,9.52381e-05,4.7619e-05,-110.1406901,36.45463509,NA,0.92,8
"5531",60503,60503,2010,4.7619e-05,4.7619e-05,0,-0.0001428571,-4.7619e-05,-4.7619e-05,9.52381e-05,4.7619e-05,-110.0293067,36.46781782,NA,0.92,8
"5532",60504,60504,2010,-4.7619e-05,9.52381e-05,-9.52381e-05,-4.7619e-05,0,0,-9.52381e-05,-4.7619e-05,-109.9178845,36.48089693,NA,0.07,1
"5533",60505,60505,2010,0,-9.52381e-05,0,0,-9.52381e-05,0,0,4.7619e-05,-109.8064237,36.49387238,NA,0.5,5
"5534",60506,60506,2010,0,-4.7619e-05,-9.52381e-05,0,-9.52381e-05,4.7619e-05,-4.7619e-05,9.52381e-05,-109.6949246,36.50674412,NA,0.24,3
"5535",60507,60507,2010,0,9.52381e-05,4.7619e-05,0,4.7619e-05,4.7619e-05,4.7619e-05,4.7619e-05,-109.5833876,36.51951209,NA,0.76,7
"5536",60508,60508,2010,-9.52381e-05,9.52381e-05,4.7619e-05,4.7619e-05,-4.7619e-05,4.7619e-05,9.52381e-05,4.7619e-05,-109.4718128,36.53217624,NA,0.92,8
"5537",60509,60509,2010,4.7619e-05,-4.7619e-05,0.0001428571,-4.7619e-05,0,4.7619e-05,-4.7619e-05,4.7619e-05,-109.3602007,36.54473653,NA,0.24,3
"5538",60510,60510,2010,0,-4.7619e-05,-4.7619e-05,-9.52381e-05,9.52381e-05,4.7619e-05,0,-4.7619e-05,-109.2485514,36.5571929,NA,0.5,5
"5539",60511,60511,2010,4.7619e-05,4.7619e-05,4.7619e-05,0.0001428571,9.52381e-05,-4.7619e-05,0,-4.7619e-05,-109.1368654,36.56954532,NA,0.5,5
"5540",60512,60512,2010,0,4.7619e-05,4.7619e-05,-4.7619e-05,0,-4.7619e-05,0,0,-109.0251427,36.58179372,NA,0.5,5
"5541",60513,60513,2010,0.0001428571,-4.7619e-05,-4.7619e-05,-4.7619e-05,0,-9.52381e-05,-4.7619e-05,4.7619e-05,-108.9133839,36.59393806,NA,0.24,3
"5542",60514,60514,2010,-4.7619e-05,-9.52381e-05,0,-4.7619e-05,-9.52381e-05,0,0,4.7619e-05,-108.8015891,36.60597829,NA,0.5,5
"5543",60515,60515,2010,0,-4.7619e-05,-4.7619e-05,-9.52381e-05,-4.7619e-05,4.7619e-05,9.52381e-05,9.52381e-05,-108.6897586,36.61791437,NA,0.92,8
"5544",60516,60516,2010,4.7619e-05,4.7619e-05,-9.52381e-05,4.7619e-05,-4.7619e-05,-4.7619e-05,-9.52381e-05,0,-108.5778928,36.62974625,NA,0.07,1
"5545",60517,60517,2010,-9.52381e-05,4.7619e-05,0,0,-4.7619e-05,0,-4.7619e-05,0,-108.4659919,36.64147388,NA,0.24,3
"5546",60518,60518,2010,-4.7619e-05,4.7619e-05,4.7619e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,0,-108.3540562,36.65309722,NA,0.24,3
"5547",60519,60519,2010,-4.7619e-05,0,-4.7619e-05,0,-9.52381e-05,-4.7619e-05,0,9.52381e-05,-108.242086,36.66461621,NA,0.5,5
"5548",60520,60520,2010,0,-9.52381e-05,0.0001428571,-4.7619e-05,-4.7619e-05,0,-4.7619e-05,0,-108.1300817,36.67603082,NA,0.24,3
"5549",60521,60521,2010,0.0001428571,0,0,4.7619e-05,9.52381e-05,0,0,-4.7619e-05,-108.0180434,36.687341,NA,0.5,5
"5550",60522,60522,2010,0,0,-4.7619e-05,9.52381e-05,0,4.7619e-05,4.7619e-05,9.52381e-05,-107.9059716,36.6985467,NA,0.76,7
"5551",60523,60523,2010,-9.52381e-05,0,-4.7619e-05,-4.7619e-05,-0.0001428571,0,4.7619e-05,4.7619e-05,-107.7938665,36.70964789,NA,0.76,7
"5552",60524,60524,2010,0,-4.7619e-05,9.52381e-05,0,-4.7619e-05,-4.7619e-05,9.52381e-05,4.7619e-05,-107.6817283,36.72064451,NA,0.92,8
"5553",60525,60525,2010,0,4.7619e-05,0,0,-4.7619e-05,4.7619e-05,9.52381e-05,0,-107.5695575,36.73153651,NA,0.92,8
"5554",60526,60526,2010,-9.52381e-05,-4.7619e-05,0,4.7619e-05,-9.52381e-05,-9.52381e-05,0,-4.7619e-05,-107.4573542,36.74232387,NA,0.5,5
"5555",60527,60527,2010,4.7619e-05,-4.7619e-05,-4.7619e-05,0,0,-4.7619e-05,9.52381e-05,4.7619e-05,-107.3451188,36.75300654,NA,0.92,8
"5556",60528,60528,2010,-4.7619e-05,0,4.7619e-05,-4.7619e-05,0,-4.7619e-05,0,0,-107.2328517,36.76358446,NA,0.5,5
"5557",60529,60529,2010,0,4.7619e-05,4.7619e-05,-4.7619e-05,4.7619e-05,0,0,0,-107.120553,36.77405761,NA,0.5,5
"5558",60530,60530,2010,4.7619e-05,-0.0001428571,-4.7619e-05,0,4.7619e-05,4.7619e-05,-4.7619e-05,-9.52381e-05,-107.0082231,36.78442594,NA,0.24,3
"5559",60531,60531,2010,4.7619e-05,-9.52381e-05,-0.0001428571,4.7619e-05,9.52381e-05,-9.52381e-05,-9.52381e-05,9.52381e-05,-106.8958623,36.7946894,NA,0.07,1
"5560",60532,60532,2010,-4.7619e-05,0,-4.7619e-05,0,0,-4.7619e-05,0,0,-106.7834709,36.80484796,NA,0.5,5
"5561",60533,60533,2010,-4.7619e-05,-4.7619e-05,-4.7619e-05,0,0,4.7619e-05,0,4.7619e-05,-106.6710492,36.81490157,NA,0.5,5
"5562",60534,60534,2010,-4.7619e-05,-4.7619e-05,-4.7619e-05,-4.7619e-05,4.7619e-05,4.7619e-05,-4.7619e-05,4.7619e-05,-106.5585975,36.8248502,NA,0.24,3
"5563",60535,60535,2010,4.7619e-05,9.52381e-05,9.52381e-05,0,-9.52381e-05,0,-4.7619e-05,9.52381e-05,-106.4461161,36.83469381,NA,0.24,3
"5564",60536,60536,2010,4.7619e-05,0,4.7619e-05,0,-9.52381e-05,0,9.52381e-05,0,-106.3336053,36.84443235,NA,0.92,8
"5565",60537,60537,2010,-4.7619e-05,9.52381e-05,9.52381e-05,4.7619e-05,0,-4.7619e-05,0.0001904762,0,-106.2210654,36.85406578,NA,1,8
"5566",60538,60538,2010,0,-9.52381e-05,9.52381e-05,0,9.52381e-05,0,4.7619e-05,-9.52381e-05,-106.1084967,36.86359408,NA,0.76,7
"5567",60539,60539,2010,4.7619e-05,9.52381e-05,-9.52381e-05,0,0,-4.7619e-05,-9.52381e-05,0,-105.9958995,36.87301719,NA,0.07,1
"5568",60540,60540,2010,0.0001428571,4.7619e-05,4.7619e-05,0,9.52381e-05,9.52381e-05,0,0,-105.8832742,36.88233509,NA,0.5,5
"5569",60541,60541,2010,-4.7619e-05,0,4.7619e-05,0,-9.52381e-05,-4.7619e-05,0,0,-105.770621,36.89154773,NA,0.5,5
"5570",60542,60542,2010,0.0001428571,0,0.0001904762,0,0,-4.7619e-05,0,-9.52381e-05,-105.6579402,36.90065507,NA,0.5,5
"5571",60543,60543,2010,0,0,0,4.7619e-05,0,0,-4.7619e-05,-4.7619e-05,-105.5452322,36.90965709,NA,0.24,3
"5572",60544,60544,2010,4.7619e-05,-4.7619e-05,-4.7619e-05,0,0,-9.52381e-05,0,0,-105.4324973,36.91855374,NA,0.5,5
"5573",60545,60545,2010,0,4.7619e-05,-4.7619e-05,4.7619e-05,4.7619e-05,0,0,4.7619e-05,-105.3197356,36.92734498,NA,0.5,5
"5574",60546,60546,2010,4.7619e-05,-4.7619e-05,0,0,4.7619e-05,-9.52381e-05,-4.7619e-05,4.7619e-05,-105.2069477,36.93603079,NA,0.24,3
"5575",60547,60547,2010,0,-4.7619e-05,9.52381e-05,9.52381e-05,9.52381e-05,0,-4.7619e-05,4.7619e-05,-105.0941337,36.94461112,NA,0.24,3
"5576",60548,60548,2010,-4.7619e-05,-9.52381e-05,0,-9.52381e-05,4.7619e-05,9.52381e-05,0,4.7619e-05,-104.9812941,36.95308595,NA,0.5,5
"5577",60549,60549,2010,0.0001428571,-4.7619e-05,9.52381e-05,-4.7619e-05,0,4.7619e-05,0,-4.7619e-05,-104.868429,36.96145523,NA,0.5,5
"5578",60550,60550,2010,0,0.0001428571,0,0,4.7619e-05,0,0.0001428571,0,-104.7555388,36.96971894,NA,0.98,8
"5579",60551,60551,2010,-4.7619e-05,-4.7619e-05,9.52381e-05,9.52381e-05,4.7619e-05,9.52381e-05,-9.52381e-05,-4.7619e-05,-104.6426238,36.97787703,NA,0.07,1
"5580",60552,60552,2010,0,0,-4.7619e-05,9.52381e-05,-0.0001428571,-4.7619e-05,0,0,-104.5296844,36.98592948,NA,0.5,5
"5581",60922,60922,2010,0,9.52381e-05,-4.7619e-05,-9.52381e-05,0,4.7619e-05,-4.7619e-05,-0.0001428571,-114.6923505,35.91319199,NA,0.24,3
