,spring_z_ndvi,lon,lat
109647,-0.156,-108.3394373,36.56458526
109668,0.18,-108.2275967,36.57609127
109689,-0.588,-108.115722,36.587493
109710,-0.511,-108.0038135,36.59879041
109731,-0.444,-107.8918716,36.60998346
109752,-0.24,-107.7798965,36.62107209
109773,-0.177,-107.6678885,36.63205628
109794,0.011,-109.0251427,36.58179372
109815,-0.02,-108.9133839,36.59393806
109836,-0.765,-108.8015891,36.60597829
109857,-0.569,-108.6897586,36.61791437
109878,-0.415,-108.5778928,36.62974625
109899,0.702,-108.4659919,36.64147388
109920,-0.253,-108.3540562,36.65309722
109941,-0.858,-108.242086,36.66461621
109962,-0.253,-108.1300817,36.67603082
109983,-0.447,-108.0180434,36.687341
110004,-0.624,-107.9059716,36.6985467
110025,-0.232,-107.7938665,36.70964789
110046,-0.079,-107.6817283,36.72064451
110067,0.483,-109.0405726,36.67021903
110088,-0.206,-108.9286846,36.68237708
110109,-0.39,-108.8167606,36.69443091
110130,-0.691,-108.7048008,36.70638047
110151,-0.71,-108.5928055,36.71822572
110172,-0.087,-108.480775,36.72996662
110193,-0.508,-108.3687096,36.74160311
110214,-0.227,-108.2566096,36.75313515
110235,-0.055,-108.1444753,36.76456269
110256,-0.259,-108.0323069,36.77588569
110277,-0.454,-107.9201049,36.78710411
110298,-0.291,-107.8078694,36.79821789
110319,-0.423,-107.6956009,36.80922699
110340,-0.745,-108.9440214,36.77080993
110361,-0.817,-108.8319679,36.78287741
110382,-0.805,-108.7198784,36.79484052
110403,-0.904,-108.6077534,36.80669921
110424,-0.484,-108.495593,36.81845343
110445,-0.082,-108.3833976,36.83010313
110466,0.153,-108.2711674,36.84164827
110487,0.285,-108.1589029,36.8530888
110508,0.03,-108.0466042,36.86442468
110529,-0.116,-107.9342716,36.87565586
110550,-0.324,-107.8219056,36.88678229
110571,-0.537,-107.7095062,36.89780394
110592,-0.308,-107.597074,36.90872075
110613,-0.133,-107.4846091,36.91953269
110634,-0.882,-108.9593944,36.85923681
110655,-0.751,-108.8472111,36.87131801
110676,-0.811,-108.7349917,36.88329472
110697,-0.879,-108.6227366,36.8951669
110718,-0.364,-108.510446,36.90693449
110739,0.111,-108.3981203,36.91859746
110760,0.045,-108.2857597,36.93015576
110781,-0.077,-108.1733646,36.94160934
110802,-0.095,-108.0609352,36.95295815
110823,-0.156,-107.9484719,36.96420215
110844,-0.118,-107.8359749,36.9753413
110865,0.06,-107.7234446,36.98637554
110886,-0.434,-107.6108812,36.99730484
110907,-1.057,-108.9748038,36.94765792
110928,-1.03,-108.8624903,36.95975288
110949,-0.427,-108.7501407,36.97174325
110970,-0.829,-108.6377552,36.98362898
110991,-0.56,-108.5253342,36.99541002
111012,-0.283,-105.3124686,35.04348371
111033,0.242,-105.6535857,35.10570016
111054,0.475,-105.5435146,35.11471111
111075,0.161,-105.4334178,35.12361898
111096,0.254,-105.3232957,35.13242374
111117,-0.636,-104.110357,35.22246179
111138,-0.653,-103.9999524,35.23002679
111159,-0.593,-103.7790785,35.24484625
111180,-0.583,-103.6686098,35.25210064
111201,0.532,-105.6648171,35.19460281
111222,0.109,-105.5546197,35.20362344
111243,0.02,-105.4443965,35.21254088
111264,0.125,-105.3341479,35.22135511
111285,0.004,-105.223874,35.23006608
111306,-0.119,-105.1135752,35.23867378
111327,-0.383,-105.0032517,35.24717816
111348,-0.354,-104.892904,35.25557919
111369,-0.435,-104.7825321,35.26387685
111390,-0.586,-104.6721365,35.2720711
111411,-0.482,-104.5617174,35.28016191
111432,-0.867,-104.4512752,35.28814925
111453,-0.768,-104.34081,35.29603309
111474,-0.68,-104.2303222,35.30381341
111495,-0.78,-104.1198122,35.31149016
111516,-0.947,-104.0092801,35.31906333
111537,-0.77,-103.8987263,35.32653289
111558,-0.836,-103.788151,35.3338988
111579,-0.641,-103.6775546,35.34116104
111600,0.267,-105.6760746,35.28349686
111621,0.583,-105.5657506,35.29252721
111642,0.098,-105.4554008,35.30145426
111663,0.268,-105.3450253,35.31027799
111684,-0.006,-105.2346245,35.31899836
111705,-0.282,-105.1241988,35.32761534
111726,-0.111,-105.0137483,35.3361289
111747,-0.284,-104.9032734,35.34453901
111768,-0.406,-104.7927743,35.35284564
111789,-0.529,-104.6822514,35.36104874
111810,-0.722,-104.5717049,35.3691483
111831,-0.908,-104.4611352,35.37714428
111852,-0.696,-104.3505425,35.38503666
111873,-0.642,-104.2399271,35.39282539
111894,-0.709,-104.1292894,35.40051047
111915,-0.782,-104.0186295,35.40809184
111936,-0.566,-103.9079478,35.41556949
111957,-0.612,-103.7972447,35.42294339
111978,0.189,-105.6873583,35.3723825
111999,0.337,-105.5769074,35.3814226
112020,0.121,-105.4664306,35.3903593
112041,0.013,-105.355928,35.39919258
112062,0.163,-105.2454001,35.40792238
112083,0.04,-105.1348471,35.4165487
112104,-0.075,-105.0242693,35.42507148
112125,-0.162,-104.9136669,35.4334907
112146,-0.287,-104.8030404,35.44180633
112167,-0.423,-104.6923899,35.45001833
112188,-0.498,-104.5817157,35.45812667
112209,-0.484,-104.4710182,35.46613134
112230,-0.724,-104.3602977,35.47403228
112251,-0.521,-104.2495544,35.48182948
112272,-0.621,-104.1387887,35.4895229
112293,-0.774,-104.0280007,35.49711251
112314,-0.525,-103.9171909,35.50459829
112335,-0.658,-103.8063595,35.51198021
112356,0.495,-105.6986683,35.4612599
112377,0.603,-105.5880902,35.4703098
112398,1.236,-105.4774861,35.4792562
112419,0.372,-105.3668562,35.48809906
112440,0.451,-105.2562008,35.49683834
112461,-0.076,-105.1455202,35.50547403
112482,-0.272,-105.0348148,35.51400607
112503,-0.389,-104.9240847,35.52243444
112524,-0.186,-104.8133303,35.53075911
112545,-0.35,-104.702552,35.53898005
112566,-0.454,-104.5917499,35.54709722
112587,-0.44,-104.4809243,35.5551106
112608,-0.651,-104.3700757,35.56302015
112629,-0.6,-104.2592042,35.57082584
112650,-0.828,-104.1483101,35.57852765
112671,-0.789,-104.0373938,35.58612554
112692,-0.742,-103.9264556,35.59361949
112713,-0.146,-105.7100046,35.55012926
112734,1.204,-105.599299,35.559189
112755,2.144,-105.4885673,35.56814514
112776,0.438,-105.3778098,35.57699762
112797,0.297,-105.2670266,35.58574643
112818,-0.56,-105.1562182,35.59439152
112839,-0.463,-105.0453849,35.60293286
112860,-0.585,-104.9345268,35.61137043
112881,-0.576,-104.8236443,35.61970418
112902,-0.774,-104.7127378,35.62793409
112923,-0.639,-104.6018074,35.63606013
112944,-0.62,-104.4908535,35.64408226
112965,-0.514,-104.3798765,35.65200045
112986,-0.771,-104.2688765,35.65981468
113007,-0.76,-104.1578538,35.66752491
113028,-0.836,-104.0468089,35.67513111
113049,-0.73,-103.9357419,35.68263326
113070,0.396,-105.610534,35.6480604
113091,0.697,-105.3887889,35.66588847
113112,-0.297,-105.2778778,35.67464683
113133,-0.195,-105.1669412,35.68330137
113154,-0.581,-105.0559796,35.69185206
113175,-0.803,-104.9449933,35.70029885
113196,-0.59,-104.8339824,35.70864173
113217,-0.731,-104.7229474,35.71688065
113238,-0.712,-104.6118885,35.72501559
113259,-0.535,-104.500806,35.73304651
113280,-0.471,-104.3897002,35.74097338
113301,-0.525,-104.2785714,35.74879618
113322,-0.595,-104.1674199,35.75651487
113343,-0.804,-104.056246,35.76412942
113364,0.3,-105.6217952,35.73692417
113385,0.068,-105.5108075,35.74589991
113406,0.769,-105.3997937,35.75477177
113427,0.079,-105.2887542,35.76353974
113448,-0.497,-105.1776893,35.77220377
113469,-0.109,-105.6330827,35.82578053
113490,-0.278,-105.5219666,35.83476612
113511,0.042,-105.4108243,35.84364774
113532,0.568,-105.2996562,35.85242535
113553,0.229,-106.2035455,35.05910043
113574,0.715,-106.0936072,35.06862626
113595,0.228,-105.9836418,35.07804918
113616,0.412,-105.8736495,35.08736916
113637,-0.06,-105.7636307,35.09658616
113658,0.272,-106.2154072,35.14795312
113679,0.4,-106.105343,35.15748916
113700,0.524,-105.9952517,35.16692218
113721,0.269,-105.8851334,35.17625215
113742,0.226,-105.7749884,35.18547904
113763,0.107,-106.2272964,35.23679699
113784,0.341,-106.1171061,35.24634327
113805,0.001,-106.0068885,35.25578643
113826,0.4,-105.8966438,35.26512644
113847,0.131,-105.7863725,35.27436327
113868,-0.195,-106.2392132,35.32563222
113889,0.774,-106.1288965,35.33518879
113910,0.19,-106.0185523,35.34464214
113931,-0.11,-105.9081811,35.35399223
113952,0.306,-105.797783,35.36323903
113973,0.695,-106.1407142,35.42402591
113994,0.551,-106.0302433,35.43348949
114015,0.307,-105.9197451,35.44284971
114036,0.516,-105.80922,35.45210652
114057,0.278,-106.1525595,35.51285482
114078,-0.11,-106.0419614,35.52232867
114099,0.138,-105.9313361,35.53169906
114120,0.479,-105.8206837,35.54096593
114141,0.445,-106.1644324,35.6016757
114162,0.222,-106.0537069,35.61115987
114183,0.207,-105.9429541,35.62054047
114204,1.211,-105.8321741,35.62981744
114225,1.048,-105.7213673,35.63899076
114246,0.827,-106.176333,35.69048874
114267,0.666,-106.0654798,35.69998328
114288,0.886,-105.9545992,35.70937413
114309,0.351,-105.7327566,35.72784461
114330,0.574,-106.1882613,35.77929413
114351,0.629,-106.0772802,35.78879908
114372,0.52,-105.9662715,35.79820023
114393,0.647,-105.8552355,35.80749755
114414,0.203,-105.7441725,35.81669099
114435,0.553,-106.2002176,35.86809207
114456,0.461,-106.0891082,35.87760748
114477,0.506,-105.9779711,35.88701897
114498,0.501,-105.8668067,35.89632652
114519,0.084,-105.7556151,35.90553009
114540,0.506,-105.9896981,35.97583053
114561,1.043,-105.8784049,35.98514836
114582,0.19,-105.7670845,35.9943621
114603,1.937,-107.6221786,32.67219608
114624,1.756,-107.5157307,32.68308269
114645,1.426,-107.4092539,32.69386942
114666,1.47,-107.3027482,32.70455623
114687,1.591,-107.6352749,32.7611695
114708,1.627,-107.5287095,32.77206678
114729,1.458,-107.4221149,32.78286408
114750,1.574,-107.3154915,32.79356137
114771,2.113,-107.2088394,32.80415861
114792,1.633,-107.102159,32.81465578
114813,1.297,-106.9954504,32.82505283
114834,1.377,-106.888714,32.83534973
114855,1.331,-107.6484006,32.85012888
114876,1.386,-107.5417173,32.86103686
114897,1.362,-107.4350049,32.87184478
114918,1.493,-107.3282634,32.88255259
114939,1.717,-107.2214932,32.89316026
114960,1.619,-107.1146946,32.90366777
114981,1.001,-107.0078677,32.91407506
115002,0.845,-106.9010129,32.92438212
115023,0.977,-106.7941304,32.93458889
115044,1.321,-106.6872204,32.94469536
115065,0.987,-106.5802833,32.95470149
115086,0.679,-107.7683275,32.92805552
115107,1.205,-107.6615558,32.93907438
115128,1.185,-107.5547545,32.94999312
115149,1.15,-107.4479238,32.96081169
115170,1.723,-107.341064,32.97153007
115191,1.514,-107.2341755,32.98214822
115212,1.558,-107.1272583,32.9926661
115233,1.562,-107.0203129,33.00308369
115254,1.123,-106.9133394,33.01340093
115275,0.826,-106.8063381,33.02361781
115296,1.065,-106.6993093,33.03373429
115317,0.828,-106.5922533,33.04375033
115338,0.458,-106.4851702,33.05366589
115359,0.728,-106.3780604,33.06348096
115380,-0.145,-107.7816305,33.01697643
115401,1.189,-107.6747406,33.02800618
115422,1.244,-107.5678209,33.03893571
115443,1.371,-107.4608718,33.04976499
115464,1.533,-107.3538935,33.06049399
115485,1.596,-107.2468863,33.07112266
115506,1.443,-107.1398504,33.08165096
115527,1.422,-107.0327862,33.09207888
115548,1.507,-106.9256937,33.10240636
115569,1.323,-106.8185735,33.11263338
115590,1.275,-106.7114255,33.12275991
115611,1.068,-106.6042503,33.1327859
115632,0.769,-106.4970479,33.14271133
115653,0.796,-106.3898187,33.15253615
115674,-0.831,-107.7949636,33.10588376
115695,0.981,-107.6879551,33.11692445
115716,1.213,-107.5809168,33.12786483
115737,1.321,-107.473849,33.13870486
115758,1.407,-107.3667519,33.14944451
115779,1.792,-107.2596258,33.16008375
115800,1.515,-107.1524709,33.17062253
115821,1.219,-107.0452876,33.18106082
115842,1.318,-106.938076,33.19139858
115863,1.553,-106.8308364,33.20163579
115884,0.941,-106.7235691,33.2117724
115905,1.174,-106.6162744,33.22180839
115926,1.402,-106.5089525,33.23174372
115947,0.999,-106.4016036,33.24157835
115968,2.565,-107.8083266,33.19477769
115989,0.903,-107.7011994,33.20582937
116010,0.939,-107.5940422,33.21678064
116031,1.378,-107.4868554,33.22763147
116052,1.187,-107.3796393,33.23838183
116073,1.563,-107.272394,33.24903167
116094,1.49,-107.1651199,33.25958096
116115,1.154,-107.0578172,33.27002967
116136,0.426,-106.9504861,33.28037776
116157,1.392,-106.843127,33.2906252
116178,1.506,-106.7357401,33.30077195
116199,1.451,-106.6283256,33.31081798
116220,1.242,-106.5208839,33.32076325
116241,1.361,-106.4134152,33.33060773
116262,2.444,-107.8217198,33.2836584
116283,1.346,-107.7144736,33.29472111
116304,1.077,-107.6071973,33.30568332
116325,1.04,-107.4998913,33.316545
116346,1.469,-107.3925558,33.3273061
116367,1.516,-107.2851911,33.3379666
116388,1.005,-107.1777975,33.34852645
116409,1.593,-107.0703751,33.35898563
116430,0.508,-106.9629244,33.36934409
116451,0.885,-106.8554455,33.3796018
116472,1.428,-106.7479386,33.38975873
116493,1.861,-106.6404042,33.39981484
116514,1.473,-106.5328424,33.40977009
116535,1.389,-106.4252534,33.41962446
116556,1.355,-107.7277777,33.38359985
116577,1.041,-107.6203821,33.39457305
116598,1.05,-107.5129566,33.40544562
116619,1.3,-107.4055015,33.41621752
116640,1.943,-107.2980172,33.42688872
116661,1.52,-107.1905037,33.43745918
116682,1.199,-107.0829615,33.44792886
116703,0.738,-106.9753908,33.45829773
116724,1.701,-106.8677918,33.46856576
116745,0.504,-107.8485971,33.46138085
116766,1.079,-107.741112,33.47246577
116787,2.061,-106.7601648,33.47873291
116808,0.947,-106.6525101,33.48879915
116829,1.444,-106.5448279,33.49876443
116850,0.952,-106.4371186,33.50862873
116871,0.646,-107.6335967,33.48345
116892,1.008,-107.5260515,33.49433351
116913,1.255,-107.4184766,33.50511625
116934,0.953,-107.3108723,33.51579819
116955,1.272,-107.2032388,33.5263793
116976,1.629,-107.0955764,33.53685954
116997,1.75,-106.9878855,33.54723888
117018,1.81,-106.8801661,33.55751727
117039,1.313,-106.7724187,33.56769468
117060,0.938,-106.6646435,33.57777108
117081,0.8,-106.5568407,33.58774644
117102,0.962,-106.4490106,33.59762072
117123,0.673,-107.6468413,33.57231435
117144,1.173,-107.5391761,33.58320884
117165,1.175,-107.3237565,33.60469521
117186,1.054,-107.2160027,33.61528702
117207,1.232,-107.10822,33.62577786
117228,1.434,-107.0004085,33.63616769
117249,1.107,-106.8925686,33.64645649
117270,0.079,-106.7847004,33.65664421
117291,0.727,-106.6768044,33.66673083
117312,0.679,-106.5688807,33.6767163
117333,1.274,-106.4609297,33.68660059
117354,0.948,-106.3529515,33.69638368
117375,1.286,-106.2449465,33.70606551
117396,1.179,-106.1369149,33.71564607
117417,0.967,-107.6601159,33.66116628
117438,0.689,-107.5523304,33.6720718
117459,0.73,-107.444515,33.68287637
117480,0.655,-107.33667,33.69357994
117501,1.199,-107.2287957,33.70418249
117522,1.247,-107.1208922,33.71468398
117543,1.5,-107.01296,33.72508436
117564,1.849,-106.9049992,33.73538361
117585,1.042,-106.7970101,33.74558169
117606,0.605,-106.688993,33.75567856
117627,0.646,-106.5809482,33.76567419
117648,1.751,-106.4728759,33.77556854
117669,1.306,-106.3647764,33.78536159
117690,0.99,-106.2566499,33.79505329
117711,1.057,-106.1484968,33.80464361
117732,1.015,-107.6734207,33.75000596
117753,1.035,-107.5655146,33.76092256
117774,-0.176,-107.4575786,33.77173811
117795,0.458,-107.3496128,33.78245257
117816,1.277,-107.2416177,33.79306591
117837,1.481,-107.1335933,33.80357808
117858,1.615,-107.02554,33.81398906
117879,1.552,-106.9174581,33.82429881
117900,1.651,-106.8093477,33.83450728
117921,1.392,-106.7012093,33.84461445
117942,0.787,-106.5930431,33.85462029
117963,1.37,-106.4848493,33.86452474
117984,1.286,-106.3766281,33.87432779
118005,0.768,-106.26838,33.8840294
118026,0.994,-106.1601051,33.89362953
118047,0.965,-106.0518037,33.90312816
118068,0.752,-105.9434761,33.91252524
118089,0.546,-107.6867557,33.83883358
118110,0.268,-107.4706719,33.86058788
118131,0.319,-107.3625851,33.87131327
118152,0.594,-107.2544688,33.88193744
118173,0.949,-107.1463232,33.89246036
118194,0.984,-107.0381486,33.90288197
118215,1.178,-106.9299453,33.91320226
118236,1.543,-106.8217135,33.92342118
118257,1.254,-106.7134535,33.93353869
118278,1.024,-106.6051656,33.94355477
118299,1.107,-106.4968499,33.95346938
118320,0.525,-106.388507,33.96328248
118341,0.155,-106.2801368,33.97299403
118362,0.267,-106.1717399,33.98260401
118383,0.627,-106.0633163,33.99211239
118404,0.663,-105.9548665,34.00151912
118425,0.361,-107.7001211,33.9276493
118446,0.58,-107.5919731,33.9385882
118467,0.761,-107.483795,33.94942586
118488,0.714,-107.375587,33.96016223
118509,0.878,-107.2673493,33.97079728
118530,1.27,-107.1590822,33.98133097
118551,0.61,-107.0507861,33.99176328
118572,0.831,-106.942461,34.00209415
118593,1.122,-106.8341075,34.01232355
118614,1.205,-106.7257256,34.02245146
118635,0.942,-106.6173157,34.03247783
118656,0.327,-106.508878,34.04240262
118677,0.212,-106.4004129,34.05222581
118698,-0.338,-106.2919205,34.06194736
118719,-0.344,-106.1834012,34.07156724
118740,0.382,-106.0748553,34.0810854
118761,0.264,-105.9662829,34.09050182
118782,0.298,-107.7135169,34.01645331
118803,0.348,-107.6052476,34.02740344
118824,0.115,-107.496948,34.03825221
118845,0.512,-107.3886184,34.04899961
118866,0.363,-107.2802591,34.05964559
118887,0.356,-107.1718703,34.07019012
118908,-0.01,-107.0634523,34.08063315
118929,0.404,-106.9550053,34.09097465
118950,1.06,-106.8465297,34.10121459
118971,0.77,-106.7380257,34.11135293
118992,0.554,-106.6294936,34.12138963
119013,0.402,-106.5209336,34.13132466
119034,0.226,-106.412346,34.14115799
119055,-0.084,-106.3037312,34.15088957
119076,0,-106.1950893,34.16051938
119097,0.392,-106.0864206,34.17004738
119118,0.468,-105.9777255,34.17947353
119139,0.35,-107.6185523,34.11620719
119160,0.203,-107.5101311,34.12706714
119181,-0.015,-107.4016797,34.13782561
119202,0.105,-107.2931984,34.14848256
119223,0.311,-107.1846876,34.15903796
119244,-0.091,-107.0761475,34.16949177
119265,0.338,-106.9675783,34.17984395
119286,0.908,-106.8589804,34.19009447
119307,0.325,-106.750354,34.20024329
119328,0.316,-106.6416993,34.21029037
119349,0.343,-106.5330167,34.22023568
119370,0.201,-106.4243065,34.23007918
119391,0.082,-106.3155688,34.23982084
119412,-0.289,-106.206804,34.24946063
119433,-0.072,-106.0980124,34.2589985
119454,0.711,-107.6318875,34.20499963
119475,0.133,-107.5233442,34.2158708
119496,-0.393,-107.4147707,34.2266404
119517,0.029,-107.3061673,34.23730837
